creative_id,campaign_id,advertiser_name,app_name,vertical,format,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file,creative_status,fatigue_day,total_days_active,total_spend_usd,total_impressions,total_clicks,total_conversions,total_revenue_usd,overall_ctr,overall_cvr,overall_ipm,overall_roas,first_7d_ctr,last_7d_ctr,ctr_decay_pct,first_7d_cvr,last_7d_cvr,cvr_decay_pct,peak_rolling_ctr_5,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score,n_observed_distinct_days,first_7d_ipm,first_7d_revenue_usd,first_7d_roas,first_7d_spend_usd,last_7d_ipm,last_7d_revenue_usd,last_7d_roas,last_7d_spend_usd
500035,20005,MoonScreen,MoonScreen TV,entertainment,rewarded_video,360,640,it,2026-02-02,wanderlust,trending,Start now,Exclusive tonight,New hits every week,lime,adventurous,6,0.115,36,0.593,0.253,0.445,0.538,0.704,3,2,0,0,0,0,assets/creative_500035.png,stable,,39,20757.3,3444976,21796,2234,50879.44,0.0063268945850421,0.102495870801982,0.6484805699662349,2.4511588694097983,0.010819447191455696,0.002872644595753326,-0.7344924796137549,0.0010924520371835443,0.00029129781392194415,-0.7333541391227202,0.0110646339437686,113679,647168.0,7002.0,707.0,669418.0,1923.0,195.0,0.6972222222222223,39,1.0924520371835442,16081.409999999998,4.1072306973251695,3915.390000000001,0.29129781392194415,4613.58,1.1530289133200209,4001.27
500036,20006,NeonArena,NeonArena Quest,gaming,rewarded_video,360,640,it,2026-01-14,competitive,free rewards,Claim reward,Level up today,No ads in first week,blue,excited,30,0.523,40,0.626,0.643,0.386,0.676,0.864,1,1,0,0,0,0,assets/creative_500036.png,fatigued,11.0,39,23096.04,4617831,36796,6985,38783.97,0.0079682430994118,0.1898304163496032,1.5126149051361992,1.6792476112788166,0.014894203311584506,0.0024841701479204436,-0.83321228427248,0.0028272846177220543,0.0004138094112083235,-0.8536371582066858,0.0158221468994042,192091,1059674.0,15783.0,2996.0,761220.0,1891.0,315.0,0.6990740740740741,39,2.827284617722054,16438.04,3.0816144035783983,5334.2300000000005,0.4138094112083235,1694.1799999999998,0.44868956311708125,3775.8399999999997
500037,20006,NeonArena,NeonArena Quest,gaming,native,320,320,pt,2026-01-08,gameplay,security,Watch now,Beat your rivals,Play with friends tonight,lime,calm,0,0.471,63,0.645,0.608,0.265,0.959,0.989,0,1,0,0,1,0,assets/creative_500037.png,fatigued,10.0,45,30535.88,9293532,52248,9559,53789.46,0.0056219745087228,0.1829543714591946,1.0285648126030016,1.7615166158630438,0.01037779783178806,0.0017344332056817833,-0.832870784939646,0.0019396612851231944,0.00029357681880159145,-0.8486453170699103,0.0119264811526627,557683,3278923.0,34028.0,6360.0,1072973.0,1861.0,315.0,0.5916666666666667,45,1.9396612851231945,35477.78,3.332507981893618,10645.97,0.2935768188015915,1801.1,0.5089923584735033,3538.56
500038,20006,NeonArena,NeonArena Quest,gaming,rewarded_video,360,640,pt,2026-01-17,competitive,competition,Try for free,Beat your rivals,Play with friends tonight,blue,calm,6,0.099,33,0.699,0.705,0.481,0.859,0.809,0,0,0,0,0,0,assets/creative_500038.png,top_performer,,36,20356.02,4066461,38418,7528,41352.09,0.0094475269773889,0.195949815190796,1.8512411652294216,2.0314427869495115,0.016316052261082552,0.0038373046202098042,-0.7648141499667395,0.0033579266999102125,0.0007801331374420346,-0.76767416112362,0.0168704374387269,163170,933314.0,15228.0,3134.0,757563.0,2907.0,591.0,0.7802469135802469,36,3.3579266999102124,17106.21,3.646920749841704,4690.59,0.7801331374420346,3255.82,0.8542925588998539,3811.13
500039,20006,NeonArena,NeonArena Quest,gaming,interstitial,360,640,fr,2026-01-15,ugc,fast,Get offer,Beat your rivals,Free rewards for new players,blue,adventurous,12,0.323,54,0.718,0.746,0.368,0.733,1.0,2,1,0,0,0,0,assets/creative_500039.png,fatigued,11.0,38,19874.94,4867437,34653,5645,31784.29,0.0071193525463195,0.1629007589530487,1.1597479330497755,1.599214387565447,0.014118336674050706,0.0021228379850515853,-0.8496396541560501,0.0023748033961896752,0.0003495342456177144,-0.8528155020417543,0.0145222380303497,178459,996293.0,14066.0,2366.0,858285.0,1822.0,300.0,0.65,38,2.3748033961896753,13524.220000000001,3.349876028861373,4037.23,0.3495342456177144,1741.0,0.49901830115940793,3488.8499999999995
500040,20006,NeonArena,NeonArena Quest,gaming,rewarded_video,360,640,pt,2026-01-14,reward,power-up,Book now,Unlock rare gear,Free rewards for new players,blue,calm,20,0.16,29,0.882,0.603,0.413,0.469,0.719,1,1,0,0,1,0,assets/creative_500040.png,fatigued,11.0,39,20224.68,4072614,30192,5935,34330.45,0.0074134204714711,0.1965752517223105,1.4572949953027712,1.6974533095208426,0.014486414669920218,0.001942200124300808,-0.8659295506476411,0.0028709738948559252,0.0003740533572727482,-0.8697120311881068,0.0152759093524121,194060,912234.0,13215.0,2619.0,695088.0,1350.0,260.0,0.6895061728395063,39,2.870973894855925,15290.210000000001,3.344161794843195,4572.209999999999,0.3740533572727482,1528.8199999999997,0.44145231522655604,3463.16
500041,20006,NeonArena,NeonArena Quest,gaming,rewarded_video,360,640,it,2026-01-05,fantasy,fast,Shop now,Unlock rare gear,Play with friends tonight,blue,playful,6,0.363,29,0.705,0.285,0.457,0.514,0.95,1,2,0,0,1,0,assets/creative_500041.png,stable,,48,37748.35,7541500,47107,8746,49693.26,0.0062463700855267,0.1856624280892436,1.1597162368229132,1.316435287900001,0.010740621371739662,0.0018234179613489958,-0.8302316134011848,0.002024383203832349,0.00035164835164835164,-0.8262935836541975,0.0122415796326623,750544,3090324.0,33192.0,6256.0,659750.0,1203.0,232.0,0.5780864197530864,48,2.024383203832349,35815.21000000001,2.2959027207072995,15599.62,0.3516483516483516,1292.23,0.3902025853869172,3311.6900000000005
500042,20007,ThreadMark,ThreadMark Shop,ecommerce,banner,320,480,ja,2026-01-06,discount,limited offer,Try for free,Flash sale live,Shop bestsellers now,blue,premium,0,0.05,73,0.835,0.754,0.517,0.458,0.348,1,2,1,0,0,0,assets/creative_500042.png,stable,,44,13416.15,2265668,10959,626,24986.12,0.0048369840594473,0.0571220001824984,0.2762982043264944,1.862391222519128,0.007905813496283977,0.0020065105902783422,-0.7461980868608302,0.0004834374335273529,0.00011056946526655371,-0.7712848497068283,0.0081133591834029,172689,620556.0,4906.0,300.0,307499.0,617.0,34.0,0.3040123456790123,44,0.48343743352735286,12100.519999999999,3.367054371417441,3593.8,0.11056946526655372,1299.93,0.7166571107239729,1813.88
500043,20007,ThreadMark,ThreadMark Shop,ecommerce,interstitial,360,640,en,2026-01-07,product-focus,free rewards,Order now,Your next favorite pick,Free shipping over $25,red,excited,12,0.27,76,0.878,0.586,0.329,0.675,0.493,3,1,1,1,0,0,assets/creative_500043.png,stable,,43,14558.13,1743742,15036,1062,41622.38,0.0086228352588857,0.0706304868316041,0.6090350522038237,2.8590471441043595,0.012930953631452581,0.003881899119451814,-0.6997979244152818,0.0009472539015606242,0.0003011116717394489,-0.6821214763609207,0.0133841603510429,80049,426496.0,5515.0,404.0,245756.0,954.0,74.0,0.7777777777777778,43,0.9472539015606243,15841.08,4.482618304474673,3533.89,0.3011116717394489,2967.3499999999995,1.470375454018403,2018.0900000000001
500044,20007,ThreadMark,ThreadMark Shop,ecommerce,native,320,320,en,2026-01-01,product-focus,free shipping,Claim reward,Flash sale live,Shop bestsellers now,purple,playful,0,0.783,49,0.781,0.53,0.531,0.97,0.48,2,3,0,0,0,1,assets/creative_500044.png,stable,,49,21663.49,3232771,23259,1378,53454.9,0.0071947564488793,0.0592458833139859,0.4262597010428515,2.467511005844395,0.009696667204798679,0.002676557908564226,-0.7239713551023332,0.0005814398483110909,0.00016704758578273184,-0.7127001421248386,0.0098669885696568,307857,1554761.0,15076.0,904.0,263398.0,705.0,44.0,0.649074074074074,49,0.5814398483110909,35095.36,3.3749400171750423,10398.81,0.16704758578273185,1752.3000000000002,0.9829637566122726,1782.67
500045,20007,ThreadMark,ThreadMark Shop,ecommerce,rewarded_video,360,640,en,2026-01-12,minimalist,limited offer,Install now,Limited stock,Only this weekend,purple,premium,30,0.461,56,0.649,0.676,0.482,0.356,0.152,1,3,0,1,0,1,assets/creative_500045.png,stable,,38,10335.37,1012224,6952,469,18395.06,0.0068680450177035,0.0674626006904487,0.4633361785533637,1.779816300722664,0.011786639701700057,0.0023162193698949827,-0.8034877260597946,0.0008255387726726917,0.0001750291715285881,-0.7879818885284708,0.0121943115364168,40070,253168.0,2984.0,209.0,171400.0,397.0,30.0,0.578395061728395,38,0.8255387726726917,8430.35,3.2405727464924077,2601.5000000000005,0.1750291715285881,1205.46,0.6705903950245047,1797.6100000000001
500046,20007,ThreadMark,ThreadMark Shop,ecommerce,banner,320,480,en,2026-01-19,testimonial,new collection,Start now,Limited stock,Free shipping over $25,orange,playful,0,0.416,62,0.945,0.79,0.268,0.485,0.574,2,2,0,1,0,0,assets/creative_500046.png,stable,,31,8966.710000000001,1485144,10300,550,21940.89,0.0069353544168107,0.0533980582524271,0.3703344591500891,2.4469275799038885,0.009784667093068463,0.0040638444836098835,-0.584672176891052,0.0005467975971004678,0.00020133375871542866,-0.6317947266355015,0.0101361083105285,65439,398685.0,3901.0,218.0,322847.0,1312.0,65.0,0.5981481481481481,31,0.5467975971004678,8856.29,3.6448487741839903,2429.81,0.20133375871542866,2551.64,1.325520386907081,1925.0099999999998
500047,20007,ThreadMark,ThreadMark Shop,ecommerce,rewarded_video,360,640,en,2026-01-08,ugc,free shipping,Watch now,Limited stock,Free shipping over $25,black,calm,15,0.439,53,0.882,0.975,0.308,0.341,0.087,4,2,1,0,0,0,assets/creative_500047.png,stable,,42,12129.27,1184969,9923,742,28581.96,0.0083740587306503,0.0747757734556081,0.6261767185470675,2.356445194146062,0.012342566467816266,0.004216327479167358,-0.6583913491443129,0.0010381251459863486,0.0002932616225667585,-0.7175084105220056,0.012745942648609,58389,269717.0,3329.0,280.0,180726.0,762.0,53.0,0.7435185185185186,42,1.0381251459863488,10762.439999999999,3.9086541080592263,2753.49,0.29326162256675853,1954.38,1.0559821047455924,1850.77
500048,20008,CoinBridge,CoinBridge Invest,fintech,native,320,320,de,2026-01-30,feature-focus,cashback,Shop now,Secure & simple,Built for peace of mind,blue,trustworthy,0,0.323,42,0.859,0.98,0.137,0.533,0.237,1,1,0,0,0,0,assets/creative_500048.png,stable,,40,29961.3,5371241,23388,2440,239094.92,0.0043543009892872,0.1043270053018642,0.4542711823952788,7.980125027952726,0.007795959369059478,0.0019281710512242104,-0.7526704591513501,0.0008418418491969437,0.0001792302926175428,-0.787097430724648,0.0080739360914762,179955,952673.0,7427.0,802.0,1037771.0,2001.0,186.0,0.6052469135802468,40,0.8418418491969437,78779.76000000001,14.70424554186374,5357.62,0.1792302926175428,18187.03,3.1128422717361164,5842.58
500049,20008,CoinBridge,CoinBridge Invest,fintech,banner,320,480,es,2026-01-31,trust,cashback,Get offer,Track every euro,No hidden fees,green,trustworthy,0,0.188,62,0.929,0.719,0.205,0.422,0.133,0,2,0,0,0,0,assets/creative_500049.png,stable,,39,27981.85,5570136,19385,1683,161996.55,0.0034801663729575,0.0868197059582151,0.3021470211858382,5.789343806789043,0.006667799496983591,0.0018007040724976689,-0.7299402789012658,0.0006240503851126223,0.00013507609441912156,-0.7835493773555731,0.0068354969256328,177666,1006329.0,6710.0,628.0,1073469.0,1933.0,145.0,0.3657407407407407,39,0.6240503851126222,60578.17,12.106820234869014,5003.64,0.13507609441912155,14060.889999999998,2.570278782649705,5470.57
500050,20008,CoinBridge,CoinBridge Invest,fintech,banner,320,480,de,2026-01-19,feature-focus,save smarter,Start now,Secure & simple,No hidden fees,blue,excited,0,0.267,48,0.99,0.695,0.118,0.139,0.289,1,0,0,1,0,0,assets/creative_500050.png,stable,,51,39240.79,7812399,23090,2059,199633.84,0.0029555582094565,0.089172802078822,0.2635554072443049,5.087406242331003,0.005660655919441521,0.001807428949261297,-0.6807032656668491,0.0005169932638509799,0.00016263956265447129,-0.6854126078103966,0.0062194523568283,341792,1903313.0,10774.0,984.0,1032959.0,1867.0,168.0,0.2876543209876543,51,0.5169932638509799,94164.37000000001,9.822171249994785,9586.92,0.1626395626544713,16263.329999999998,3.1407061086392285,5178.24
500051,20008,CoinBridge,CoinBridge Invest,fintech,banner,320,480,en,2026-01-24,food-closeup,security,Book now,"Your money, clearer","Fast signup, instant card",green,adventurous,0,0.347,59,0.877,0.684,0.31,0.424,0.329,1,2,0,0,0,0,assets/creative_500051.png,stable,,46,32080.89,6347560,20149,1743,169787.77,0.0031742905935509,0.0865055337733882,0.2745937021469667,5.292489391659645,0.006202104146895729,0.0017728214307262233,-0.7141580681753701,0.0005419919137298389,0.00015385234197453894,-0.7161353553860802,0.0066556442361828,265127,1444671.0,8960.0,783.0,994460.0,1763.0,153.0,0.3126543209876544,46,0.5419919137298389,76412.87000000001,10.629344569236293,7188.86,0.15385234197453895,15158.199999999999,3.027093305854607,5007.509999999999
500052,20008,CoinBridge,CoinBridge Invest,fintech,banner,320,480,es,2026-01-15,product-focus,security,Watch now,Save with confidence,No hidden fees,black,excited,0,0.429,49,0.867,0.635,0.188,0.462,0.318,1,1,0,0,0,1,assets/creative_500052.png,stable,,55,51803.06,10257796,27518,2543,246100.48,0.0026826425481653,0.0924122392615742,0.2479090050143325,4.750693877929218,0.0043377447202051864,0.001815256117403158,-0.5815207591752215,0.00040334279388864726,0.0001503585703389341,-0.6272189001089622,0.0049783808447766,801890,3453638.0,14981.0,1393.0,1004266.0,1823.0,151.0,0.2685185185185185,55,0.40334279388864724,135242.59,7.7393457276470885,17474.679999999997,0.1503585703389341,14596.0,2.878344774273956,5070.969999999999
500053,20008,CoinBridge,CoinBridge Invest,fintech,interstitial,360,640,en,2026-01-18,fantasy,earn more,Install now,Secure & simple,Built for peace of mind,blue,excited,0,0.562,50,0.99,0.74,0.193,0.211,0.402,2,0,0,0,0,1,assets/creative_500053.png,stable,,52,39974.83,5696668,22017,2297,229081.44,0.0038648908449641,0.1043284734523322,0.4032181619150001,5.730642006482579,0.0071902989799120295,0.0017519533399361726,-0.756344855084509,0.0007686442684047982,0.00018781409339349253,-0.7556553777688716,0.0076541422299563,288718,1453208.0,10449.0,1117.0,681525.0,1194.0,128.0,0.4805555555555555,52,0.7686442684047983,113530.7,11.067937786738053,10257.62,0.18781409339349253,12204.25,2.5681263414839437,4752.200000000001
500054,20009,DriftPass,DriftPass Travel,travel,rewarded_video,360,640,en,2026-01-15,feature-focus,last-minute deal,Learn more,Last-minute savings,Hotels + flights in one tap,teal,trustworthy,10,0.123,75,0.747,0.636,0.288,0.644,0.366,0,1,0,1,0,0,assets/creative_500054.png,fatigued,14.0,44,27686.34,3564061,25130,1396,197969.48,0.0070509455365662,0.0555511341026661,0.3916880210523893,7.150438808452111,0.012972897396931712,0.002554845876145515,-0.8030628164260534,0.0007939533048930493,0.0001596778672590947,-0.7988825460200025,0.0135623050742173,126229,600791.0,7794.0,477.0,576160.0,1472.0,92.0,0.7222222222222222,44,0.7939533048930493,64784.58,13.648398459554889,4746.68,0.1596778672590947,13516.84,3.0236039405517134,4470.44
500055,20009,DriftPass,DriftPass Travel,travel,rewarded_video,360,640,it,2026-01-16,destination,discover,Install now,Dream destinations await,Flexible booking options,white,playful,10,0.298,70,0.886,0.507,0.281,0.96,0.609,3,0,1,0,0,1,assets/creative_500055.png,top_performer,,43,32465.85,4182189,33267,2181,313628.94,0.0079544468219872,0.0655604653259987,0.5214972350603954,9.660271947292308,0.014442380464831994,0.0032413504507240553,-0.7755667454809873,0.0010154028586195872,0.00020293428987693785,-0.8001440628670067,0.0146360398209882,124517,710063.0,10255.0,721.0,714517.0,2316.0,145.0,0.854320987654321,43,1.0154028586195871,103562.23999999999,18.810960834958998,5505.420000000001,0.20293428987693785,20814.89,3.842569209070837,5416.92
500056,20009,DriftPass,DriftPass Travel,travel,rewarded_video,360,640,en,2026-01-08,food-closeup,book now,Book now,Escape this weekend,Hotels + flights in one tap,teal,adventurous,10,0.291,95,0.865,0.611,0.02,0.742,0.761,1,2,0,0,0,1,assets/creative_500056.png,fatigued,13.0,51,35873.61,4623084,33273,2003,281693.29,0.0071971437248382,0.0601989601178132,0.4332605680537061,7.852382015637678,0.013259113145182836,0.002360532820198066,-0.8219690265592409,0.0007830789435702054,0.00015095466383557553,-0.8072293156711065,0.013458997326773,193242,976913.0,12953.0,765.0,602830.0,1423.0,91.0,0.7768518518518519,51,0.7830789435702054,108980.42,14.343246867938136,7598.03,0.15095466383557554,12895.210000000001,2.8000377819806017,4605.369999999999
500057,20009,DriftPass,DriftPass Travel,travel,interstitial,360,640,it,2026-01-11,celebrity,cashback,Learn more,Dream destinations await,Flexible booking options,lime,trustworthy,8,0.564,44,0.676,0.445,0.02,0.789,0.552,1,1,0,0,0,0,assets/creative_500057.png,stable,,48,29016.12,4521393,25707,1143,164795.36,0.0056856371476666,0.0444625977360252,0.2527981973697044,5.679441634512126,0.010575583917441038,0.0019066662869322909,-0.8197105425273157,0.00047033037283956253,7.194967120499211e-05,-0.8470231238297354,0.0111046965179662,181214,875980.0,9264.0,412.0,667133.0,1272.0,48.0,0.4993827160493827,48,0.4703303728395625,59306.32,10.442595615281542,5679.2699999999995,0.07194967120499211,6410.94,1.5472617964430264,4143.41
500058,20009,DriftPass,DriftPass Travel,travel,native,320,320,en,2026-01-06,family,last-minute deal,Try for free,Book your next trip,Special fares today,teal,playful,0,0.63,70,0.852,0.497,0.198,0.896,0.441,1,1,0,1,0,0,assets/creative_500058.png,stable,,53,41176.04,8044441,37982,2044,299365.13,0.0047215213586624,0.0538149649834132,0.2540885065848578,7.2703720416047775,0.010179465100130285,0.0018215810906312274,-0.8210533586280566,0.0005636447079648415,8.87303110049595e-05,-0.8425775852214792,0.0107685191969519,457550,1919649.0,19541.0,1082.0,957959.0,1745.0,85.0,0.4598765432098765,53,0.5636447079648415,161602.99,16.274218529707955,9930.0,0.0887303110049595,12187.949999999999,2.486169757052812,4902.3
500059,20009,DriftPass,DriftPass Travel,travel,rewarded_video,360,640,en,2026-01-04,food-closeup,escape,Try for free,Book your next trip,Flexible booking options,purple,premium,10,0.469,80,0.782,0.519,0.173,0.804,0.242,1,1,0,0,0,0,assets/creative_500059.png,fatigued,13.0,55,42563.67,5427929,34507,1812,255959.4,0.0063573049684327,0.0525110847074506,0.3338289797084671,6.013565089664496,0.010492371213085381,0.0018689249846610908,-0.8218777293801526,0.0005746451992883876,9.88955985403817e-05,-0.8279014622190368,0.0107981622898621,502848,1815033.0,19044.0,1043.0,495472.0,926.0,49.0,0.6216049382716049,55,0.5746451992883876,147003.7,10.286323452647016,14291.180000000002,0.0988955985403817,7061.59,1.826715782012712,3865.7299999999996
500060,20010,BiteRush,BiteRush Delivery,food_delivery,native,320,320,es,2026-01-03,celebrity,free delivery,Try for free,Dinner in minutes,Late-night deals available,red,trustworthy,0,0.402,31,0.767,0.559,0.45,0.656,0.381,1,2,1,0,0,1,assets/creative_500060.png,stable,,72,37373.81,13755114,55940,4831,89967.19,0.0040668510635389,0.0863603861279942,0.351214828172271,2.4072255410941517,0.009245048429780321,0.0017136852949154468,-0.8146374994212803,0.0008027259052229183,0.00013513632611333239,-0.8316532140870615,0.0102821896386546,972387,3211557.0,29691.0,2578.0,1021191.0,1750.0,138.0,0.3824074074074073,72,0.8027259052229183,49379.67,5.654013941622889,8733.56,0.13513632611333237,2433.6099999999997,0.8656251889634664,2811.39
500061,20010,BiteRush,BiteRush Delivery,food_delivery,native,320,320,en,2026-01-04,food-closeup,late-night,Watch now,Hungry? We got you,Fresh favorites nearby,red,adventurous,0,0.644,71,0.801,0.572,0.167,0.463,0.413,1,2,1,0,0,0,assets/creative_500061.png,stable,,71,38097.12,13910128,53728,4541,82700.98,0.0038625093888424,0.0845183144729005,0.3264527831807155,2.1707934878017023,0.009423786859263828,0.0018289596585246218,-0.8059209439009429,0.0007891722118822051,0.00015741402672037877,-0.800532729928566,0.010477713018714,556574,2895439.0,27286.0,2285.0,1149834.0,2103.0,181.0,0.3148148148148148,71,0.7891722118822051,41349.45,5.205719947425935,7943.08,0.15741402672037877,3310.879999999999,1.038889969688792,3186.94
